imageId,texts
55928,模板
55937,傻眼 的 善逸 2
55961,真 好 呢
55968,吸毒
55981,誰 殺 了 漢尼拔 ?
55983,笑豹
56016,心跳
56020,高速 公路 急轉彎
56040,兔子
56053,小 貓 比 中指
56054,鋼鐵人
56088,這 是 什麼 嗎
56090,高速 公路 急轉彎
56096,小夫
56100,American
56105,比 讚
56109,兩 顆 按鈕
56110,比 讚
56112,男人 在 等待
56120,圍毆
56122,握手 洗手
56128,湯姆貓 傻眼
56140,耿爽
56152,Hide
56155,海鷗
56156,亞洲人 之 恥
56158,Hide
56198,猴子
56214,鋼鐵人
56218,猴子
56220,猴子
56231,蝙蝠俠
56245,我們 需要 新 的 意見
56287,模板
56293,各 種 類型 的 頭痛
56296,心跳
56300,模板
56312,亞洲人 之 恥
56314,鸚鵡 兄弟
56315,鸚鵡 兄弟
56321,鸚鵡 兄弟
56333,偷襲 ( 三叉戟 )
56361,34
56365,海綿 寶寶 燒 紙
56374,有 跟 沒有 之間
56377,安
56395,跑
56401,怕怕
56428,無言 小 貓
56447,睡覺 的 黑人
56449,亞洲人 之 恥
56450,滴督郎
56497,兩 顆 按鈕
56545,Drake
56561,鸚鵡 兄弟
56586,比利 ！ 你 在 做 什麼 ？ ！
56588,錯愕 狗
56648,哭哭 貓
56666,哭哭 貓
56672,思考
56712,YAAAAAAAAAAAA
56713,不 對 喔
56732,害怕 的 善逸 4
56733,烏鴉
56737,修 但 幾勒
56746,猴子
56760,海綿 寶寶 燒 紙
56763,海綿 寶寶 燒 紙
56766,兩 顆 按鈕
56770,模板
56772,吉娃娃
56773,模板
56776,模板
56786,傻眼 的 善逸 8
56789,無言 小 貓
56805,柯文哲 跌倒
56825,湯姆貓 傻眼
56834,海鷗
56837,海綿 寶寶
56839,海綿 寶寶
56840,海綿 寶寶
56865,比利
56869,阿甘妙 世界
56870,海綿 寶寶
56881,丟人 下樓 公司
56882,模板
56885,阿甘妙 世界
56887,丟人 下樓 公司
56888,丟人 下樓 公司
56891,阿甘妙 世界
56903,躺下 、 嘗試 不 哭
56920,對 聖誕老人 許願 B
56923,Drake
56924,Drake
56930,遊戲王
56933,Drake
56934,Drake
56937,Drake
56940,Drake
56946,小丑 被 車 撞
56965,Drake
56966,漏電 阿
56968,鸚鵡 兄弟
56973,哭哭 貓
56974,小丑 被 車 撞
56975,心跳
56984,憤怒 的 善逸
56986,害怕 的 善逸
57018,Drake
57026,Drake
57035,模板
57060,大家 一起 安慰 一 個 人
57077,American
57079,模板
57103,小蓮 推 克拉拉
57160,對著 貓 吼 的 女人
57161,對著 貓 吼 的 女人
57168,丟人 下樓 公司
57169,模板
57173,Hide
57175,湯姆貓 傻眼
57178,鬼店 、 斧頭 破 門
57207,Drake
57208,Drake
57209,殺手 找 人
57221,湯姆貓 傻眼
57313,欠打
57315,亞洲人 之 恥
57316,傑出 的 一手
57336,女人 與 沙發 女人
57339,模板
57341,悄悄話
57363,跑
57365,比利 ！ 你 在 做 什麼 ？ ！
57367,模板
57425,哭哭 貓
57463,巴斯 光年
57493,張學友 熊貓
57508,姨母 笑
57511,亞洲人 之 恥
57514,錯愕 狗
57516,女人 與 沙發 女人
57550,小丑
57590,智偉 擱淺
57606,ㄏㄚˋ
57607,我 對 你 而言 是 個 笑話 嗎
57623,柯文哲 跌倒
57633,丟人 下樓 公司
57641,心跳
57691,哭哭 給 心
57738,巴斯 光年
57753,義式 自殺
57764,感動
57769,模板
57772,安
57773,安
57781,模板
57782,新年號
57785,哭泣
57787,哭泣
57792,當 你 試圖 解釋
57793,高速 公路 急轉彎
57794,李晨
57795,海綿 寶寶 燒 紙
57799,高速 公路 急轉彎
57803,卡拉瓦喬
57808,圍毆
57822,尖叫
57855,鷹眼
57859,湯姆貓 傻眼
57861,`22
57872,亞洲人 之 恥
57881,Drake
57885,各 種 類型 的 頭痛
57888,腐女 折射
57896,`2ˇ
57901,只 差 一點點
57909,被 逮捕
57910,安
57925,姚明 笑臉
57926,湯姆貓
57927,湯姆貓
57936,YAAAAAAAAAAAA
57952,模板
57958,丟人 下樓 公司
57971,海綿 寶寶
57972,Stonks
58009,鬼店 、 斧頭 破 門
58011,姨母 笑
58030,亞洲人 之 恥
58032,與 頭腦 睡 前 對話
58041,巴斯 光年
58057,可樂 與 曼陀珠
58064,男人
58078,蝙蝠俠
58079,尖叫
58080,尖叫
58104,真 香
58107,三 選 一 按鈕
58127,無言 小 貓
58169,李奧納多
58172,鸚鵡 兄弟
58199,錯愕 狗
58203,鸚鵡 兄弟
58223,黑人
58225,悄悄話
58358,湯姆貓 傻眼
58395,模板
58398,模板
58445,量子 電影
58462,西裝 男人 們 大笑
58464,貓
58469,吉娃娃
58483,吉娃娃
58486,吉娃娃
58499,吉娃娃
58544,熊麻吉
58560,各 種 類型 的 頭痛
58581,剛 普朗克
58607,嘗試 不尻尻
58612,Drake
58683,無言 小 貓
58684,暴 雪
58690,拔 刀 的 善逸 3
58693,心跳
58701,海綿 寶寶
58702,鬼店 、 斧頭 破 門
58709,黑豹
58729,王境澤
58738,黑豹
58739,海綿 寶寶 燒 紙
58740,YAAAAAAAAAAAA
58752,腐女 折射
58770,Drake
58777,海鷗
58781,韓國 瑜
58783,兩 顆 按鈕
58789,模板
58791,knock
58792,knock
58798,黑人
58800,黑人
58809,別 跟 我 說 什麼 OOO
58812,不 對 喔
58821,不 對 喔
58826,模板
58828,模板
58831,各 種 類型 的 頭痛
58835,knock
58852,貓咪
58890,悲傷 青蛙
58892,傳 紙條
58895,各 種 類型 的 頭痛
58900,猴子
58901,模板
58903,海綿 寶寶
58916,鬼店 、 斧頭 破 門
58925,模板
58932,癱軟
58937,國動
58971,當 你 父母 問起
58975,吉娃娃
58989,鸚鵡 兄弟
59014,當 你 試圖 解釋
59017,現代 問題 需要 現代 手段
59018,現代 問題 需要 現代 手段
59074,鸚鵡 兄弟
59075,醒醒
59134,蘑菇
59167,分心 的 男友
59172,亞洲人 之 恥
59194,各 種 類型 的 頭痛
59195,各 種 類型 的 頭痛
59202,Mm
59206,亞洲人 之 恥
59207,鸚鵡 兄弟
59208,新年號
59210,醒醒
59214,Mm
59220,鸚鵡 兄弟
59224,男人
59225,鸚鵡 兄弟
59270,鬼店 、 斧頭 破 門
59275,李晨
59284,巴斯 光年
59307,貓頭鷹
59309,殺手 找 人
59316,亞洲人 之 恥
59346,各 種 類型 的 頭痛
59373,Drake
59454,拔 刀 的 善逸 3
59456,這 是 什麼 嗎
59458,傑出 的 一手
59459,姚明 笑臉
59463,小 貓 比 中指
59466,骷髏人
59471,奈良鹿 鄙視 你
59493,尖叫
59504,感覺 超讚
59517,鸚鵡 兄弟
59518,鸚鵡 兄弟
59522,流淚
59524,流淚
59535,王境澤
59538,青蛙 推薦 你 上吊 自殺
59549,派 大 星
59557,各 種 類型 的 頭痛
59565,`22
59566,`22
59602,模板
59641,黑人 跑步
59643,派 大 星
59645,模板
59647,Drake
59689,Jerry
59701,西裝 男人 們 大笑
59757,兩 顆 按鈕
59788,海綿 寶寶 燒 紙
59789,勵志 男孩
59790,悲傷 青蛙
59814,壞笑蕉 流
59874,食神
59992,尖叫
60002,怕 豹
60003,豬
60011,黑豹
60014,感覺 超讚
60058,豬 豬
60060,這 是 什麼 嗎
60063,奇行 種
60064,鋼鐵人
60079,海綿 寶寶 燒 紙
60085,失望 的 天使
60091,YAAAAAAAAAAAA
60110,上帝 創造 OOO 的 過程
60119,打扮 一下
60144,貓咪
60145,是 在 哈囉
60147,豬 豬
60154,猴子
60190,Drake
60201,哭哭 貓
60238,錯愕 狗
60257,湯姆貓 傻眼
60260,JOJO 梗 08
60271,詹姆斯
60316,鸭鸭鸭
60318,鸭鸭
60338,國家 機器
60344,無言 小 貓
60367,豆豆 先生
60379,湯姆貓 傻眼
60392,悲傷 青蛙
60403,哭泣
60409,尖叫
60416,模板
60419,告訴 你
60424,巴斯 光年
60427,貓咪
60435,夜神 月
60439,詹姆斯
60454,蝙蝠俠
60461,小丑 被 車 撞
60462,小丑 被 車 撞
60463,煩人 的 鳥
60483,小丑 被 車 撞
60494,小孩 問 大人 問題
60535,薩諾斯 03
60549,醒醒
60594,黑人 奸笑
60617,丟人 下樓 公司
60673,比利
60712,一 箱 啤酒
60721,馮迪索
60729,巴斯 光年
60734,海綿 寶寶 的 殺手 鍵
60740,心跳
60741,心跳
60762,玫瑰 瞳鈴眼 － 我 不要
60768,玫瑰 瞳鈴眼 － 我 不要
60769,讚
60774,戈登
60794,女人 與 沙發 女人
60863,睡覺 的 黑人
60868,藏 狐
60869,藏 狐
60907,皺臉皮 卡丘
60912,Drake
60916,Drake
60958,模板
60967,這 是 什麼 嗎
60970,嘿嘿 你 沒有
60976,奈良鹿 鄙視 你
60980,巴斯 光年
60987,Drake
60992,Drake
61000,黑人 問號
61005,黑人 問號
61007,黑人 問號
61027,貓咪 嚇傻
61036,Drake
61040,腐女 折射
61148,館長 吃 香蕉
61150,Jerry
61151,遊戲王
61152,遊戲王
61154,遊戲王
61155,Drake
61156,Drake
61159,鸚鵡 兄弟
61168,蠟筆 小新
61170,模板
61171,天使 降臨到 我 身邊
61175,姚明 笑臉
61180,大眼仔
61182,鸚鵡 兄弟
61191,握手 洗手
61194,高速 公路 急轉彎
61214,骷髏人
61238,鸚鵡 兄弟
61267,神 煩 狗
61276,把 你 阿罵 賣掉
61277,Drake
61278,Drake
61279,Drake
61280,Drake
61281,亞洲人 之 恥
61282,鸚鵡 兄弟
61284,American
61285,把 你 阿罵 賣掉
61286,驚訝 小 貓
61288,Jerry
61289,海綿 寶寶
61290,湯姆貓
61291,猴子
61292,猴子
61293,比 讚
61294,老奶奶 看 螢幕
61296,模板
61318,殺手 找 人
61320,殺手 找 人
61321,鬼店 、 斧頭 破 門
61322,小蓮 推 克拉拉
61323,蝙蝠俠
61324,海綿 寶寶
61326,阿甘 想想
61328,大家 一起 安慰 一 個 人
61330,柯文哲
61334,黑人
61337,湯姆貓
61343,無言 小 貓
61345,海鷗
61365,害怕 的 善逸
61366,害怕 的 善逸
61371,崩潰 的 善逸 3
61372,黑人 問號
61392,湯姆貓 烙 人
61395,海綿 寶寶 燒 紙
61396,善逸 的 氣勢 3
61397,海綿 寶寶 燒 紙
61403,模板
61406,巴斯 光年
61409,這 是 什麼 嗎
61412,按住 F 以 示 敬重
61413,海綿 寶寶 燒 紙
61414,海鷗
61417,鸚鵡 兄弟
61419,尖叫
61426,哭哭 貓
61432,丟人 下樓 公司
61444,我 全 都 要
61445,薩諾斯 03
61446,握手
61447,握手
61448,模板
61449,握手
61450,大笑
61451,西裝 男人 們 大笑
61455,滴督郎
61456,我 到底 看 了 三 小
61459,濕 了
61464,青蛙 推薦 你 上吊 自殺
61466,王者 降臨
61470,模板
61472,WTF
61477,越來越 少
61484,三 選 一 按鈕
61485,鸚鵡 兄弟
61492,金川 看 夕陽
61577,李晨
61580,鸚鵡 兄弟
61581,海綿 寶寶
61587,kira~
61590,泳黑
61591,這 是 什麼 嗎
61624,海綿 寶寶 燒 紙
61629,無言 小 貓
61672,震驚 的 善逸 2
61706,海綿 寶寶 的 殺手 鍵
61713,比 讚
61723,YAAAAAAAAAAAA
61726,給 聖誕老人 的 信
61729,奈良鹿 鄙視 你
61731,悄悄話
61733,當 你 解釋
61734,山姆 大叔
61758,青蛙 推薦 你 上吊 自殺
61764,巴斯 光年
61769,山姆 大叔
61785,厭世 禿子
61789,鸚鵡 兄弟
61793,吉娃娃
61796,阿甘
61797,巴斯 光年
61799,在 這裡
61803,巴斯 光年
61807,巴斯 光年
61809,模板
61821,乃 愛
61825,戈登
61839,驚訝 小 貓
61841,流淚
61854,鸚鵡 兄弟
61856,鸚鵡 兄弟
61860,模板
61869,模板
61870,模板
61882,模板
61890,模板
61901,蝙蝠俠
61907,模板
61936,海綿 寶寶
61971,當 你 父母 問起
61976,上帝 創造 OOO 的 過程
61977,上帝 創造 OOO 的 過程
61981,腐女 折射
61985,醒醒
61992,玫瑰 瞳鈴眼 － 我 不要
61993,亞洲人 之 恥
61995,想 別的 女人
61998,各 種 類型 的 頭痛
62000,兔子
62001,小丑 被 車 撞
62053,湯姆貓 傻眼
62055,悄悄話
62081,鸚鵡 兄弟
62086,這 是 什麼
62102,湯姆貓 傻眼
62203,貓咪
62255,這 是 什麼 嗎
62291,Drake
62339,握手
62342,握手
62373,大吼 1
62401,天才
62406,你我 沒 什麼 差別 屁 啦
62427,模板
62495,搓手
62498,搓手
62566,悄悄話
62569,悄悄話
62576,流淚
62627,我 就 跟 你 說
62638,蝙蝠俠
62644,我 就 跟 你 說
62650,漏電 阿
62659,我 就 跟 你 說
62677,American
62683,可愛 的 吉娃娃
62689,鸚鵡 兄弟
62694,亞洲人 之 恥
62714,模板
62736,悄悄話
62750,鸚鵡 兄弟
62759,鸚鵡 兄弟
62769,模板
62773,模板
62778,可是 瑞凡
62781,悄悄話
62787,鸚鵡 兄弟
62789,模板
62791,比 讚
62792,吉娃娃
62793,模板
62798,哭泣
62811,納粹 進入 巴黎
62815,女人 與 沙發 女人
62821,我 和 我 的 朋友 們
62857,模板
62859,模板
62860,模板
62867,鬼店 、 斧頭 破 門
62878,湯姆貓 傻眼
62896,天才
62916,American
62949,高速 公路 急轉彎
62950,模板
62952,模板
62956,模板
62958,對 聖誕老人 許願 B
62997,Drake
63003,哭哭 貓
63096,安
63115,吉娃娃
63163,Drake
63171,湯姆貓 傻眼
63172,湯姆貓 傻眼
63177,湯姆貓 傻眼
63225,魔物 獵人 動畫 : 尷尬
63228,魔物 獵人 動畫 : 奸笑
63242,魔物 獵人 動畫 :I
63246,模板
63249,健身
63250,兩 顆 按鈕
63252,丟人 下樓 公司
63258,啊 啊
63259,啊 啊
63269,奇異 博士
63270,電腦 前 深思
63284,勵志 男孩
63288,海綿 寶寶 很 開心
63289,jojo
63290,jojo
63291,天線 寶寶
63294,黑人
63308,傻眼 的 善逸 2
63319,斬撃斧
63321,斬撃斧
63322,太 刀
63325,長 槍
63328,弓
63333,單手劍
63336,銃槍
63339,輕 弩
63340,腿
63341,大 錘
63345,充能 斧
63346,雙刀
63348,重 弩
63350,操蟲棍
63354,狩獵 笛
63356,大 劍
63365,尖叫
63367,薩諾斯
63373,當 你 解釋
63374,鸚鵡 兄弟
63375,鸚鵡 兄弟
63379,猴子
63383,蝙蝠俠
63387,海綿 寶寶
63388,海綿 寶寶 燒 紙
63426,Woman
63431,鸚鵡 兄弟
63459,尖叫
63461,鸚鵡 兄弟
63468,薩諾斯 03
63476,我 對 你 而言 是 個 笑話 嗎
63486,握手
63489,握手
63508,亞洲人 之 恥
63509,海綿 寶寶 燒 紙
63517,我 對 你 而言 是 個 笑話 嗎
63524,兩 顆 按鈕
63530,Hehe
63540,第一 次 ？
63543,大家 一起 安慰 一 個 人
63547,面試
63563,躺下 、 嘗試 不 哭
63564,躺下 、 嘗試 不 哭
63570,YAAAAAAAAAAAA
63573,凱吉
63577,丟人 下樓 公司
63580,海綿 寶寶
63583,海綿 寶寶
63584,鸚鵡 兄弟
63597,小孩 問 大人 問題
63599,嗯 ？
63607,悲傷
63624,我 對 你 而言 是 個 笑話 嗎
63629,這 是 什麼 嗎
63651,湯姆貓 傻眼
63654,北村一輝
63657,夜神 月
63682,吉娃娃
63744,傑出 的 一手
63746,現代 問題
63749,猴子
63757,模板
63759,驚訝 小 貓
63835,大家 一起 安慰 一 個 人
63843,貓咪
63848,蠟筆 小新
63872,開心
63896,諾亞方舟
63910,小丑 被 車 撞
63914,無言 小 貓
63915,中國 外交部 發言人 耿爽 很 不 爽
63925,模板
63929,小丑 被 車 撞
63943,流淚
63944,猫
64030,丟人 下樓 公司
64050,fox
64100,鬼店 、 斧頭 破 門
64101,海綿 寶寶 燒 紙
64106,假單 產生器
64107,湯姆貓
64115,假單 產生器
64119,模板
64147,薩諾斯
64174,海鷗 啊
64224,對 聖誕老人 許願 B
64241,大聲 斥責
64256,悄悄話
64262,Drake
64274,殺手 找 人
64277,American
64286,模板 222
64298,黑人 奸笑
64313,權力 遊戲
64317,海綿 寶寶 的 殺手 鍵
64321,無奈
64324,海綿 寶寶 的 殺手 鍵
64368,大 師兄
64385,有錢 真的 能 為所欲為
64386,模板
64403,對著 貓 吼 的 女人
64406,心跳
64457,你 女友 非常 火
64462,再 不 斬
64466,老人
64477,友誼 之 手
64486,亞洲人 之 恥
64519,模板
64523,模板
64525,狗
64538,我 對 你 而言 是 個 笑話 嗎
64594,Drake
64599,豬
64611,鸚鵡 兄弟
64692,殺手 找 人
64750,鸚鵡 兄弟
64797,# 高清 hehe
64804,我 對 你 而言 是 個 笑話 嗎
64805,我 對 你 而言 是 個 笑話 嗎
64826,# 狗
64829,鸚鵡 兄弟
64840,芝麻街
64841,哭哭 貓
64859,模板
64871,我 對 你 而言 是 個 笑話 嗎
64890,模板
64901,海綿 寶寶 燒 紙
64903,模板
64941,鸚鵡 兄弟
64975,模板
64977,Drake
64980,Drake
64981,模板
64987,軟 萌
64988,鸚鵡 兄弟
64989,兩 顆 按鈕
64991,蝙蝠俠
64995,思考
65011,鸚鵡 兄弟
65029,女人 與 沙發 女人
65031,女人 與 沙發 女人
65036,女人 與 沙發 女人
65056,Drake
65060,尖叫
65065,男人 在 等待
65068,殺手 找 人
65073,吉娃娃
65078,我 想 打 籃球
65084,亞洲人 之 恥
65087,American
65088,爽
65102,遊戲王
65119,QB
65120,如果 我 不
65123,模板
65147,貓貓
65150,以前 到 現在
65167,模板
65197,湯姆貓 傻眼
65255,模板
65256,鸚鵡 兄弟
65258,小丑 被 車 撞
65266,湯姆貓 傻眼
65267,海綿 寶寶
65270,丟人 下樓 公司
65271,鸚鵡 兄弟
65274,鸚鵡 兄弟
65280,鸚鵡 兄弟
65284,貓貓
65286,Woman
65295,圍毆
65324,鸚鵡 兄弟
65325,對 聖誕老人 許願 B
65326,鸚鵡 兄弟
65327,鸚鵡 兄弟
65328,鸚鵡 兄弟
65329,鸚鵡 兄弟
65332,巴斯 光年
65334,新年號
65335,新年號
65337,如果 我 不
65340,湯姆貓 傻眼
65352,流淚
65363,海綿 寶寶 燒 紙
65364,這 是 什麼 嗎
65365,模板
65366,drake
65374,座起 的 貓
65402,健身 美女
65485,ㄅ
65532,Drake
65539,猴子
65542,模板
65544,我 對 你 而言 是 個 笑話 嗎
65550,有利 奈緒
65558,圍毆
65632,老人
65682,企鵝 家族
65695,我 能 讓 你 發 大 財
65696,我 能 讓 你 發 大 財
65703,奇異 博士
65716,圍毆
65717,猴子
65718,猴子
65720,Drake
65721,悲傷
65722,亞洲人 之 恥
65723,邪惡派 大 星
65724,當 你 解釋
65725,國動
65729,Drake
65733,白人 眨眼
65763,心臟 四 格 ver
65817,忍者 跑
65828,被 抓走 阿
65834,被 抓走 阿
65839,海鷗
65843,海鷗
65848,模板
65853,模板
65879,寶可夢 對 戰
65884,模板
65910,鸚鵡 兄弟
65934,兩 顆 按鈕
65936,兩 顆 按鈕
65938,模板
65945,鸚鵡 兄弟
65946,海綿 寶寶
65949,你 已經 死 了
65951,海綿 寶寶
65954,海綿 寶寶
65955,鸚鵡 兄弟
65959,柯文哲
65960,鸚鵡 兄弟
65962,模板
65963,上帝 創造 OOO 的 過程
65966,上帝 創造 OOO 的 過程
65967,鸚鵡 兄弟
65980,尖叫
65983,開槍
65988,蝙蝠俠
66002,厭世 萌 貓
66008,李奧納多
66011,忍者 跑
66016,湯姆貓
66018,鸚鵡 兄弟
66024,鸚鵡 兄弟
66046,鸚鵡 兄弟
66047,鸚鵡 兄弟
66057,柯南梗圖
66060,傑出 的 一手
66079,丟人 下樓 公司
66130,誰 殺 了 漢尼拔 ?
66141,侏儸紀
66145,醒醒
66152,開槍
66160,小蓮 推 克拉拉
66178,思考
66206,邪惡派 大 星
66207,各 種 類型 的 頭痛
66209,思考
66210,王世堅
66219,我 對 你 而言 是 個 笑話 嗎
66222,小丑
66252,小丑 被 車 撞
66261,在 邊緣 試探
66273,海綿 寶寶 燒 紙
66274,亞洲人 之 恥
66284,模板
66296,猴子
66303,Jerry
66331,復仇 者 聯盟
66351,被 逮捕
66352,被 逮捕
66353,被 逮捕
66363,猴子
66369,模板
66370,尖叫
66390,模板
66391,當 你 解釋
66398,傻眼 的 善逸 2
66399,傻眼 的 善逸 2
66403,蝙蝠俠
66434,鸚鵡 兄弟
66449,尖叫
66456,蝙蝠俠
66460,你我 沒 什麼 差別 屁 啦
66490,模板
66492,模板
66493,模板
66495,厭世貓
66514,Drake
66533,消失
66540,鸚鵡 兄弟
66558,陰沉
66593,海豹
66600,蜘蛛人 老闆
66609,可樂 與 曼陀珠
66624,黑人 問號
66633,海綿 寶寶 燒 紙
66657,高速 公路 急轉彎
66726,骷髏人
66735,蝙蝠俠
66742,喬魯諾 開車 撞 吉良吉 影
66759,奈良鹿 鄙視 你
66777,Drake
66838,以前 到 現在
66848,貓咪
66849,貓咪
66852,哭哭 貓
66854,哭哭 貓
66869,圍毆
66882,YAAAAAAAAAAAA
66906,American
66908,模板
66909,模板
66910,模板
66913,模板
66933,跑
66934,這 個 可以
66935,這 個 可以
66936,第一 次 ？
66937,悲傷 青蛙
66939,芝麻街
66940,當 你 父母 問起
66943,可是 瑞凡
66945,我 做 不 到
66992,韓國瑜 ?
66997,韓國 瑜
66998,嗯
66999,柯文哲
67016,對著 貓 吼 的 女人
67043,飛天 小 女警
67046,模板
67067,只 差 一點點
67073,給 錢
67077,海綿 寶寶 看清單
67086,對著 貓 吼 的 女人
67090,女人 與 沙發 女人
67092,模板
67097,猴子
67104,傑出 的 一手
67106,Drake
67112,模板
67118,Drake
67126,湯姆貓 傻眼
67135,模板
67138,海綿 寶寶
67141,海綿 寶寶
67161,鸚鵡 兄弟
67177,厭世貓
67182,鸚鵡 兄弟
67183,貓咪
67184,大吼 3
67190,模板
67200,吉娃娃
67201,海綿 寶寶 的 殺手 鍵
67208,ANIME
67212,看 三 小
67217,老人
67227,來自 神明 的 電話
67243,我 對 你 而言 是 個 笑話 嗎
67251,丟人 下樓 公司
67267,奇異 博士
67270,誰 會 贏
67289,高速 公路 急轉彎
67303,海綿 寶寶
67319,高速 公路 急轉彎
67370,天才
67388,錯愕 狗
67390,巨石 強森
67394,巨石 強森
67401,It's
67402,在 邊緣 試探
67403,海綿 寶寶 的 殺手 鍵
67424,與 頭腦 睡 前 對話
67440,FBI 梗圖 B
67450,FBI 梗圖 B
67503,章魚哥 收 椅子
67517,Hehe
67519,嘿嘿 你 沒有
67524,Drake
67532,貓貓
67534,哭哭 貓
67537,奈良鹿 鄙視 你
67553,斷么 九 大賽
67556,斷么 九 大賽
67564,海綿 寶寶
67565,海綿 寶寶
67571,Jerry
67594,崩潰 的 善逸 5
67651,海綿 寶寶
67661,香港 毒男
67666,淨空 法師
67667,藍色 按鈕
67687,胖達 柴
67697,鸚鵡 兄弟
67716,尖叫
67722,超衰 布萊恩
67834,握手 洗手
67846,無言 小 貓
67848,湯姆貓 傻眼
67851,失望 的 天使
67854,女人 與 沙發 女人
67856,湯姆貓 傻眼
67857,海綿 寶寶 燒 紙
67860,猴子
67865,丟人 下樓 公司
67878,Drake
67895,握手 洗手
67901,思考
67913,Billy ！What
67916,Billy ！What
67951,模板
67976,湯姆貓 傻眼
67982,亞洲人 之 恥
68003,兩 顆 按鈕
68025,上帝 創造 OOO 的 過程
